head,relation,tail
Laboratory Testing,targets,breast cancer
Laboratory Testing,targets,cardiovascular complications
Laboratory Testing,targets,triple negative breast cancer
Laboratory Testing,targets,TNBC
NCT05309655,tests,Quality of Life Survey
Quality of Life Survey,has_type,DRUG
Quality of Life Survey,classified_as,OTHER
Quality of Life Survey,targets,breast cancer
Quality of Life Survey,targets,cardiovascular complications
Quality of Life Survey,targets,triple negative breast cancer
Quality of Life Survey,targets,TNBC
NCT04584255,sponsored_by,Dana-Farber Cancer Institute
NCT04584255,has_status,ACTIVE_NOT_RECRUITING
NCT04584255,tests,Niraparib
Niraparib,has_type,DRUG
Niraparib,classified_as,CHEMICAL
Niraparib,targets,stage i breast cancer
Niraparib,targets,breast cancer
Niraparib,targets,stage iii breast cancer
Niraparib,targets,her2-negative breast cancer
Niraparib,targets,deleterious palb2 gene mutation
Niraparib,targets,stage ii breast cancer
Niraparib,targets,germline brca1 gene mutation
Niraparib,targets,germline brca2 gene mutation
NCT04584255,tests,Dostarlimab
Dostarlimab,has_type,DRUG
Dostarlimab,classified_as,BIOLOGIC
Dostarlimab,targets,stage i breast cancer
Dostarlimab,targets,breast cancer
Dostarlimab,targets,stage iii breast cancer
Dostarlimab,targets,her2-negative breast cancer
Dostarlimab,targets,deleterious palb2 gene mutation
Dostarlimab,targets,stage ii breast cancer
Dostarlimab,targets,germline brca1 gene mutation
Dostarlimab,targets,germline brca2 gene mutation
NCT04915755,sponsored_by,GlaxoSmithKline
NCT04915755,has_status,ACTIVE_NOT_RECRUITING
NCT04915755,tests,Niraparib
Niraparib,has_type,DRUG
Niraparib,classified_as,CHEMICAL
Niraparib,targets,"neoplasms, breast"
NCT04915755,tests,Placebo
Placebo,has_type,DRUG
Placebo,classified_as,OTHER
Placebo,targets,"neoplasms, breast"
NCT02897050,sponsored_by,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University
NCT02897050,has_status,SUSPENDED
NCT02897050,tests,Docetaxel
Docetaxel,has_type,DRUG
Docetaxel,classified_as,CHEMICAL
Docetaxel,targets,breast cancer
NCT02897050,tests,Capecitabine
Capecitabine,has_type,DRUG
Capecitabine,classified_as,CHEMICAL
Capecitabine,targets,breast cancer
NCT02897050,tests,Cyclophosphamide (tablet)
Cyclophosphamide (tablet),has_type,DRUG
Cyclophosphamide (tablet),classified_as,CHEMICAL
Cyclophosphamide (tablet),targets,breast cancer
NCT02897050,tests,Fluorouracil
Fluorouracil,has_type,DRUG
Fluorouracil,classified_as,OTHER
Fluorouracil,targets,breast cancer
NCT02897050,tests,Epirubicin
Epirubicin,has_type,DRUG
Epirubicin,classified_as,OTHER
Epirubicin,targets,breast cancer
NCT02897050,tests,Cyclophosphamide (injection)
Cyclophosphamide (injection),has_type,DRUG
Cyclophosphamide (injection),classified_as,CHEMICAL
Cyclophosphamide (injection),targets,breast cancer
NCT03449108,sponsored_by,M.D. Anderson Cancer Center
NCT03449108,has_status,ACTIVE_NOT_RECRUITING
NCT03449108,tests,Aldesleukin
Aldesleukin,has_type,DRUG
Aldesleukin,classified_as,OTHER
Aldesleukin,targets,malignancy in giant cell tumor of bone
Aldesleukin,targets,thyroid gland anaplastic carcinoma
Aldesleukin,targets,ovarian carcinosarcoma
Aldesleukin,targets,poorly differentiated thyroid gland carcinoma
Aldesleukin,targets,thyroid gland squamous cell carcinoma
Aldesleukin,targets,dedifferentiated chondrosarcoma
Aldesleukin,targets,bone sarcoma
Aldesleukin,targets,recurrent osteosarcoma
Aldesleukin,targets,recurrent ovarian carcinoma
Aldesleukin,targets,undifferentiated high grade pleomorphic sarcoma of bone
Aldesleukin,targets,platinum-resistant ovarian carcinoma
Aldesleukin,targets,triple negative breast cancer
Aldesleukin,targets,refractory osteosarcoma
Aldesleukin,targets,soft tissue sarcoma
Aldesleukin,targets,giant cell tumor of bone
Aldesleukin,targets,malignant solid neoplasm
Aldesleukin,targets,TNBC
NCT03449108,tests,Autologous Tumor Infiltrating Lymphocytes LN-145
Autologous Tumor Infiltrating Lymphocytes LN-145,has_type,DRUG
Autologous Tumor Infiltrating Lymphocytes LN-145,classified_as,OTHER
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,malignancy in giant cell tumor of bone
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,thyroid gland anaplastic carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,ovarian carcinosarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,poorly differentiated thyroid gland carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,thyroid gland squamous cell carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,dedifferentiated chondrosarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,bone sarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,recurrent osteosarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,recurrent ovarian carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,undifferentiated high grade pleomorphic sarcoma of bone
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,platinum-resistant ovarian carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,triple negative breast cancer
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,refractory osteosarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,soft tissue sarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,giant cell tumor of bone
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,malignant solid neoplasm
Autologous Tumor Infiltrating Lymphocytes LN-145,targets,TNBC
NCT03449108,tests,Autologous Tumor Infiltrating Lymphocytes LN-145-S1
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,has_type,DRUG
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,classified_as,OTHER
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,malignancy in giant cell tumor of bone
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,thyroid gland anaplastic carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,ovarian carcinosarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,poorly differentiated thyroid gland carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,thyroid gland squamous cell carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,dedifferentiated chondrosarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,bone sarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,recurrent osteosarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,recurrent ovarian carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,undifferentiated high grade pleomorphic sarcoma of bone
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,platinum-resistant ovarian carcinoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,triple negative breast cancer
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,refractory osteosarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,soft tissue sarcoma
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,giant cell tumor of bone
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,malignant solid neoplasm
Autologous Tumor Infiltrating Lymphocytes LN-145-S1,targets,TNBC
NCT03449108,tests,Cyclophosphamide
Cyclophosphamide,has_type,DRUG
Cyclophosphamide,classified_as,CHEMICAL
Cyclophosphamide,targets,malignancy in giant cell tumor of bone
Cyclophosphamide,targets,thyroid gland anaplastic carcinoma
Cyclophosphamide,targets,ovarian carcinosarcoma
Cyclophosphamide,targets,poorly differentiated thyroid gland carcinoma
Cyclophosphamide,targets,thyroid gland squamous cell carcinoma
Cyclophosphamide,targets,dedifferentiated chondrosarcoma
Cyclophosphamide,targets,bone sarcoma
Cyclophosphamide,targets,recurrent osteosarcoma
Cyclophosphamide,targets,recurrent ovarian carcinoma
Cyclophosphamide,targets,undifferentiated high grade pleomorphic sarcoma of bone
Cyclophosphamide,targets,platinum-resistant ovarian carcinoma
Cyclophosphamide,targets,triple negative breast cancer
Cyclophosphamide,targets,refractory osteosarcoma
Cyclophosphamide,targets,soft tissue sarcoma
Cyclophosphamide,targets,giant cell tumor of bone
Cyclophosphamide,targets,malignant solid neoplasm
Cyclophosphamide,targets,TNBC
NCT03449108,tests,Fludarabine
Fludarabine,has_type,DRUG
Fludarabine,classified_as,OTHER
Fludarabine,targets,malignancy in giant cell tumor of bone
Fludarabine,targets,thyroid gland anaplastic carcinoma
Fludarabine,targets,ovarian carcinosarcoma
Fludarabine,targets,poorly differentiated thyroid gland carcinoma
Fludarabine,targets,thyroid gland squamous cell carcinoma
Fludarabine,targets,dedifferentiated chondrosarcoma
Fludarabine,targets,bone sarcoma
Fludarabine,targets,recurrent osteosarcoma
Fludarabine,targets,recurrent ovarian carcinoma
Fludarabine,targets,undifferentiated high grade pleomorphic sarcoma of bone
Fludarabine,targets,platinum-resistant ovarian carcinoma
Fludarabine,targets,triple negative breast cancer
Fludarabine,targets,refractory osteosarcoma
Fludarabine,targets,soft tissue sarcoma
Fludarabine,targets,giant cell tumor of bone
Fludarabine,targets,malignant solid neoplasm
Fludarabine,targets,TNBC
NCT03449108,tests,Ipilimumab
Ipilimumab,has_type,DRUG
Ipilimumab,classified_as,BIOLOGIC
Ipilimumab,targets,malignancy in giant cell tumor of bone
Ipilimumab,targets,thyroid gland anaplastic carcinoma
Ipilimumab,targets,ovarian carcinosarcoma
Ipilimumab,targets,poorly differentiated thyroid gland carcinoma
Ipilimumab,targets,thyroid gland squamous cell carcinoma
Ipilimumab,targets,dedifferentiated chondrosarcoma
Ipilimumab,targets,bone sarcoma
Ipilimumab,targets,recurrent osteosarcoma
Ipilimumab,targets,recurrent ovarian carcinoma
Ipilimumab,targets,undifferentiated high grade pleomorphic sarcoma of bone
Ipilimumab,targets,platinum-resistant ovarian carcinoma
Ipilimumab,targets,triple negative breast cancer
Ipilimumab,targets,refractory osteosarcoma
Ipilimumab,targets,soft tissue sarcoma
Ipilimumab,targets,giant cell tumor of bone
Ipilimumab,targets,malignant solid neoplasm
Ipilimumab,targets,TNBC
NCT03449108,tests,Nivolumab
Nivolumab,has_type,DRUG
Nivolumab,classified_as,BIOLOGIC
Nivolumab,targets,malignancy in giant cell tumor of bone
Nivolumab,targets,thyroid gland anaplastic carcinoma
Nivolumab,targets,ovarian carcinosarcoma
Nivolumab,targets,poorly differentiated thyroid gland carcinoma
Nivolumab,targets,thyroid gland squamous cell carcinoma
Nivolumab,targets,dedifferentiated chondrosarcoma
Nivolumab,targets,bone sarcoma
Nivolumab,targets,recurrent osteosarcoma
Nivolumab,targets,recurrent ovarian carcinoma
Nivolumab,targets,undifferentiated high grade pleomorphic sarcoma of bone
Nivolumab,targets,platinum-resistant ovarian carcinoma
Nivolumab,targets,triple negative breast cancer
Nivolumab,targets,refractory osteosarcoma
Nivolumab,targets,soft tissue sarcoma
Nivolumab,targets,giant cell tumor of bone
Nivolumab,targets,malignant solid neoplasm
Nivolumab,targets,TNBC
NCT03449108,tests,Quality-of-Life Assessment
Quality-of-Life Assessment,has_type,DRUG
Quality-of-Life Assessment,classified_as,OTHER
Quality-of-Life Assessment,targets,malignancy in giant cell tumor of bone
Quality-of-Life Assessment,targets,thyroid gland anaplastic carcinoma
Quality-of-Life Assessment,targets,ovarian carcinosarcoma
Quality-of-Life Assessment,targets,poorly differentiated thyroid gland carcinoma
Quality-of-Life Assessment,targets,thyroid gland squamous cell carcinoma
Quality-of-Life Assessment,targets,dedifferentiated chondrosarcoma
Quality-of-Life Assessment,targets,bone sarcoma
Quality-of-Life Assessment,targets,recurrent osteosarcoma
Quality-of-Life Assessment,targets,recurrent ovarian carcinoma
Quality-of-Life Assessment,targets,undifferentiated high grade pleomorphic sarcoma of bone
Quality-of-Life Assessment,targets,platinum-resistant ovarian carcinoma
Quality-of-Life Assessment,targets,triple negative breast cancer
Quality-of-Life Assessment,targets,refractory osteosarcoma
Quality-of-Life Assessment,targets,soft tissue sarcoma
Quality-of-Life Assessment,targets,giant cell tumor of bone
Quality-of-Life Assessment,targets,malignant solid neoplasm
Quality-of-Life Assessment,targets,TNBC
NCT03449108,tests,Questionnaire Administration
Questionnaire Administration,has_type,DRUG
Questionnaire Administration,classified_as,OTHER
Questionnaire Administration,targets,malignancy in giant cell tumor of bone
Questionnaire Administration,targets,thyroid gland anaplastic carcinoma
Questionnaire Administration,targets,ovarian carcinosarcoma
Questionnaire Administration,targets,poorly differentiated thyroid gland carcinoma
Questionnaire Administration,targets,thyroid gland squamous cell carcinoma
Questionnaire Administration,targets,dedifferentiated chondrosarcoma
Questionnaire Administration,targets,bone sarcoma
Questionnaire Administration,targets,recurrent osteosarcoma
Questionnaire Administration,targets,recurrent ovarian carcinoma
Questionnaire Administration,targets,undifferentiated high grade pleomorphic sarcoma of bone
Questionnaire Administration,targets,platinum-resistant ovarian carcinoma
Questionnaire Administration,targets,triple negative breast cancer
Questionnaire Administration,targets,refractory osteosarcoma
Questionnaire Administration,targets,soft tissue sarcoma
Questionnaire Administration,targets,giant cell tumor of bone
Questionnaire Administration,targets,malignant solid neoplasm
Questionnaire Administration,targets,TNBC
NCT04690855,sponsored_by,"Mylin A. Torres, MD"
NCT04690855,has_status,TERMINATED
NCT04690855,tests,Talazoparib
Talazoparib,has_type,DRUG
Talazoparib,classified_as,CHEMICAL
Talazoparib,targets,breast cancer
Talazoparib,targets,triple negative breast cancer
Talazoparib,targets,TNBC
NCT04690855,tests,Atezolizumab
Atezolizumab,has_type,DRUG
Atezolizumab,classified_as,BIOLOGIC
Atezolizumab,targets,breast cancer
Atezolizumab,targets,triple negative breast cancer
Atezolizumab,targets,TNBC
NCT04690855,tests,Radiation
Radiation,has_type,DRUG
Radiation,classified_as,OTHER
Radiation,targets,breast cancer
Radiation,targets,triple negative breast cancer
Radiation,targets,TNBC
NCT07046455,sponsored_by,Peking University Cancer Hospital & Institute
NCT07046455,has_status,RECRUITING
NCT07046455,tests,Sacituzumab Govitecan (SG)
Sacituzumab Govitecan (SG),has_type,DRUG
Sacituzumab Govitecan (SG),classified_as,BIOLOGIC
Sacituzumab Govitecan (SG),targets,tnbc - triple-negative breast cancer
Sacituzumab Govitecan (SG),targets,TNBC
NCT03301350,sponsored_by,"University of Wisconsin, Madison"
NCT03301350,has_status,COMPLETED
NCT03301350,tests,Carboplatin
Carboplatin,has_type,DRUG
Carboplatin,classified_as,CHEMICAL
Carboplatin,targets,breast cancer
Carboplatin,targets,triple negative breast cancer
Carboplatin,targets,TNBC
